file,snr,maxSilence,minimumAudioLength,energyWindow4Analysis,pitchWindow4Analysis,featurewindowsize,featurewindowshift,minNFeaturesInCluster,nClasses,nhidden,minibatch,nEpochs,accuracy,precision,recall,f1,tp,tn,fp,fn,kappa,kappa_lk,kappa_f
C:\Users\Utente\Ricerca\Experiments\NINA Infant Cry\SUB\SUB4\SUB4.wav,6.037599283,0.5,5,0.1,0.1,0.3,0.1,5,2,3,150,2,0.62208917,0.630951233,0.926219638,0.75059126,1040655,97780,608688,82896,0.074984933,Slight,Marginal
C:\Users\Utente\Ricerca\Experiments\NINA Infant Cry\SUB\SUB4\SUB4.wav,6.037599283099299,0.5,5.0,0.1,0.1,0.3,0.1,5,2,3,150,2,0.6269087916573544,0.6329142551124347,0.9340697485027382,0.7545527685448613,1049475,97780,608688,74076,0.08431998446919413,Slight,Marginal
